id,address,city,street,house_number,entrance,zip,match_type,itm_x,itm_y,utm_x,utm_y
001027-076480-00032-א,"שד יגאל אלון 32א, דימונה",דימונה,שד יגאל אלון,32,א,8603120,exact,203294.29,552454.46,694174.26,3438382.05
001027-076480-00032-ב,"שד יגאל אלון 32ב, דימונה",דימונה,שד יגאל אלון,32,ב,8603121,exact,203294.29,552454.46,694174.26,3438382.05
001027-076480-00032-ג,"שד יגאל אלון 32ג, דימונה",דימונה,שד יגאל אלון,32,ג,8603122,exact,203294.29,552454.46,694174.26,3438382.05
001027-076480-00085-X,"שד יגאל אלון 85, דימונה",דימונה,שד יגאל אלון,85,,8603123,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00085-א,"שד יגאל אלון 85א, דימונה",דימונה,שד יגאל אלון,85,א,8603124,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00085-ב,"שד יגאל אלון 85ב, דימונה",דימונה,שד יגאל אלון,85,ב,8603125,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00085-ג,"שד יגאל אלון 85ג, דימונה",דימונה,שד יגאל אלון,85,ג,8603126,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00086-X,"שד יגאל אלון 86, דימונה",דימונה,שד יגאל אלון,86,,8603127,exact,203760.15,552796.17,694633.26,3438732.96
001027-076480-00086-א,"שד יגאל אלון 86א, דימונה",דימונה,שד יגאל אלון,86,א,8603128,exact,203760.15,552796.17,694633.26,3438732.96
001027-076480-00086-ב,"שד יגאל אלון 86ב, דימונה",דימונה,שד יגאל אלון,86,ב,8603129,exact,203760.15,552796.17,694633.26,3438732.96
001027-076480-00086-ג,"שד יגאל אלון 86ג, דימונה",דימונה,שד יגאל אלון,86,ג,8603130,exact,203760.15,552796.17,694633.26,3438732.96
001027-076480-00110-X,"שד יגאל אלון 110, דימונה",דימונה,שד יגאל אלון,110,,8603132,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00110-ב,"שד יגאל אלון 110ב, דימונה",דימונה,שד יגאל אלון,110,ב,8603134,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00110-ג,"שד יגאל אלון 110ג, דימונה",דימונה,שד יגאל אלון,110,ג,8603135,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00110-ד,"שד יגאל אלון 110ד, דימונה",דימונה,שד יגאל אלון,110,ד,8603136,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00110-ה,"שד יגאל אלון 110ה, דימונה",דימונה,שד יגאל אלון,110,ה,8603137,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00110-ו,"שד יגאל אלון 110ו, דימונה",דימונה,שד יגאל אלון,110,ו,8603138,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00110-ח,"שד יגאל אלון 110ח, דימונה",דימונה,שד יגאל אלון,110,ח,8603140,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00110-ט,"שד יגאל אלון 110ט, דימונה",דימונה,שד יגאל אלון,110,ט,8603141,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00111-א,"שד יגאל אלון 111א, דימונה",דימונה,שד יגאל אלון,111,א,8603143,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00111-ב,"שד יגאל אלון 111ב, דימונה",דימונה,שד יגאל אלון,111,ב,8603144,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00111-ג,"שד יגאל אלון 111ג, דימונה",דימונה,שד יגאל אלון,111,ג,8603145,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00111-ד,"שד יגאל אלון 111ד, דימונה",דימונה,שד יגאל אלון,111,ד,8603146,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00111-ו,"שד יגאל אלון 111ו, דימונה",דימונה,שד יגאל אלון,111,ו,8603148,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00111-ח,"שד יגאל אלון 111ח, דימונה",דימונה,שד יגאל אלון,111,ח,8603150,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00209-X,"שד יגאל אלון 209, דימונה",דימונה,שד יגאל אלון,209,,8603152,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00209-א,"שד יגאל אלון 209א, דימונה",דימונה,שד יגאל אלון,209,א,8603153,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00209-ב,"שד יגאל אלון 209ב, דימונה",דימונה,שד יגאל אלון,209,ב,8603154,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00209-ג,"שד יגאל אלון 209ג, דימונה",דימונה,שד יגאל אלון,209,ג,8603155,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00209-ד,"שד יגאל אלון 209ד, דימונה",דימונה,שד יגאל אלון,209,ד,8603156,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00209-ו,"שד יגאל אלון 209ו, דימונה",דימונה,שד יגאל אלון,209,ו,8603158,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00209-ז,"שד יגאל אלון 209ז, דימונה",דימונה,שד יגאל אלון,209,ז,8603159,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00209-ח,"שד יגאל אלון 209ח, דימונה",דימונה,שד יגאל אלון,209,ח,8603160,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00221-X,"שד יגאל אלון 221, דימונה",דימונה,שד יגאל אלון,221,,8603161,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00221-א,"שד יגאל אלון 221א, דימונה",דימונה,שד יגאל אלון,221,א,8603162,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00221-ב,"שד יגאל אלון 221ב, דימונה",דימונה,שד יגאל אלון,221,ב,8603163,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00221-ד,"שד יגאל אלון 221ד, דימונה",דימונה,שד יגאל אלון,221,ד,8603165,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00221-ה,"שד יגאל אלון 221ה, דימונה",דימונה,שד יגאל אלון,221,ה,8603166,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00221-ו,"שד יגאל אלון 221ו, דימונה",דימונה,שד יגאל אלון,221,ו,8603167,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00221-ז,"שד יגאל אלון 221ז, דימונה",דימונה,שד יגאל אלון,221,ז,8603168,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00221-ח,"שד יגאל אלון 221ח, דימונה",דימונה,שד יגאל אלון,221,ח,8603169,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00221-ט,"שד יגאל אלון 221ט, דימונה",דימונה,שד יגאל אלון,221,ט,8603170,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00501-X,"שד יגאל אלון 501, דימונה",דימונה,שד יגאל אלון,501,,8603171,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00501-א,"שד יגאל אלון 501א, דימונה",דימונה,שד יגאל אלון,501,א,8603172,street,203377.16,552484.04,694256.53,3438413.27
001027-076480-00501-ב,"שד יגאל אלון 501ב, דימונה",דימונה,שד יגאל אלון,501,ב,8603173,street,203377.16,552484.04,694256.53,3438413.27
001027-076793-00000-X,"הנרקיס, דימונה",דימונה,הנרקיס,,,8603600,street,202982.19,552397.73,693863.33,3438319.13
001027-076793-00007-X,"הנרקיס 7, דימונה",דימונה,הנרקיס,7,,8603602,exact,202999.62,552410.42,693880.50,3438332.17
001027-076793-00009-X,"הנרקיס 9, דימונה",דימונה,הנרקיס,9,,8603604,exact,203026.55,552411.78,693907.40,3438334.06
001027-076793-00010-X,"הנרקיס 10, דימונה",דימונה,הנרקיס,10,,8603605,exact,202960.61,552384.74,693842.01,3438305.72
001027-076793-00011-X,"הנרקיס 11, דימונה",דימונה,הנרקיס,11,,8603606,exact,203046.24,552411.15,693927.10,3438333.82
001027-076793-00013-X,"הנרקיס 13, דימונה",דימונה,הנרקיס,13,,8603607,street,202982.19,552397.73,693863.33,3438319.13
001027-076793-00014-X,"הנרקיס 14, דימונה",דימונה,הנרקיס,14,,8603619,exact,202974.41,552384.47,693855.81,3438305.72
001027-076793-00014-א,"הנרקיס 14א, דימונה",דימונה,הנרקיס,14,א,8603620,exact,202974.41,552384.47,693855.81,3438305.72
001027-076793-00014-ב,"הנרקיס 14ב, דימונה",דימונה,הנרקיס,14,ב,8603621,exact,202974.41,552384.47,693855.81,3438305.72
001027-076793-00749-X,"הנרקיס 749, דימונה",דימונה,הנרקיס,749,,8603608,street,202982.19,552397.73,693863.33,3438319.13
001027-076793-00765-X,"הנרקיס 765, דימונה",דימונה,הנרקיס,765,,8603610,street,202982.19,552397.73,693863.33,3438319.13
001027-076793-00766-X,"הנרקיס 766, דימונה",דימונה,הנרקיס,766,,8603611,street,202982.19,552397.73,693863.33,3438319.13
001027-076793-00767-X,"הנרקיס 767, דימונה",דימונה,הנרקיס,767,,8603612,street,202982.19,552397.73,693863.33,3438319.13
001027-076793-00769-X,"הנרקיס 769, דימונה",דימונה,הנרקיס,769,,8603614,street,202982.19,552397.73,693863.33,3438319.13
001027-076793-00770-X,"הנרקיס 770, דימונה",דימונה,הנרקיס,770,,8603615,street,202982.19,552397.73,693863.33,3438319.13
001027-076793-00771-X,"הנרקיס 771, דימונה",דימונה,הנרקיס,771,,8603616,street,202982.19,552397.73,693863.33,3438319.13
001027-076793-00772-X,"הנרקיס 772, דימונה",דימונה,הנרקיס,772,,8603617,street,202982.19,552397.73,693863.33,3438319.13
001027-077042-00004-X,"מצדה 4, דימונה",דימונה,מצדה,4,,8601252,exact,202765.85,552265.24,693649.65,3438182.37
001027-077042-00005-X,"מצדה 5, דימונה",דימונה,מצדה,5,,8601201,exact,202824.57,552285.64,693707.96,3438203.93
001027-077042-00009-X,"מצדה 9, דימונה",דימונה,מצדה,9,,8601203,exact,202839.52,552282.86,693722.96,3438201.45
001027-077042-00011-X,"מצדה 11, דימונה",דימונה,מצדה,11,,8601204,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00021-X,"מצדה 21, דימונה",דימונה,מצדה,21,,8601205,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00021-א,"מצדה 21א, דימונה",דימונה,מצדה,21,א,8601206,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00021-ב,"מצדה 21ב, דימונה",דימונה,מצדה,21,ב,8601207,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00037-X,"מצדה 37, דימונה",דימונה,מצדה,37,,8601254,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00043-X,"מצדה 43, דימונה",דימונה,מצדה,43,,8601208,exact,202947.47,552269.32,693831.16,3438190.05
001027-077042-00045-X,"מצדה 45, דימונה",דימונה,מצדה,45,,8601209,exact,202967.40,552264.57,693851.19,3438185.70
001027-077042-00143-X,"מצדה 143, דימונה",דימונה,מצדה,143,,8601210,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00144-X,"מצדה 144, דימונה",דימונה,מצדה,144,,8601211,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00146-X,"מצדה 146, דימונה",דימונה,מצדה,146,,8601213,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00147-X,"מצדה 147, דימונה",דימונה,מצדה,147,,8601214,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00148-X,"מצדה 148, דימונה",דימונה,מצדה,148,,8601215,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00149-X,"מצדה 149, דימונה",דימונה,מצדה,149,,8601216,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00150-X,"מצדה 150, דימונה",דימונה,מצדה,150,,8601217,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00153-X,"מצדה 153, דימונה",דימונה,מצדה,153,,8601220,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00154-X,"מצדה 154, דימונה",דימונה,מצדה,154,,8601221,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00155-X,"מצדה 155, דימונה",דימונה,מצדה,155,,8601222,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00156-X,"מצדה 156, דימונה",דימונה,מצדה,156,,8601223,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00157-X,"מצדה 157, דימונה",דימונה,מצדה,157,,8601224,street,202919.76,552256.97,693803.70,3438177.15
001027-077042-00158-X,"מצדה 158, דימונה",דימונה,מצדה,158,,8601225,street,202919.76,552256.97,693803.70,3438177.15
001027-077164-00000-X,"הכלנית, דימונה",דימונה,הכלנית,,,8603700,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00001-X,"הכלנית 1, דימונה",דימונה,הכלנית,1,,8603732,exact,202877.23,552349.51,693759.34,3438268.84
001027-077164-00008-X,"הכלנית 8, דימונה",דימונה,הכלנית,8,,8603733,exact,202856.64,552332.26,693739.10,3438251.18
001027-077164-00025-X,"הכלנית 25, דימונה",דימונה,הכלנית,25,,8603734,exact,203029.94,552347.63,693912.07,3438269.99
001027-077164-00724-X,"הכלנית 724, דימונה",דימונה,הכלנית,724,,8603701,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00725-X,"הכלנית 725, דימונה",דימונה,הכלנית,725,,8603702,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00726-X,"הכלנית 726, דימונה",דימונה,הכלנית,726,,8603703,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00727-X,"הכלנית 727, דימונה",דימונה,הכלנית,727,,8603704,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00728-X,"הכלנית 728, דימונה",דימונה,הכלנית,728,,8603705,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00729-X,"הכלנית 729, דימונה",דימונה,הכלנית,729,,8603706,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00730-X,"הכלנית 730, דימונה",דימונה,הכלנית,730,,8603707,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00731-X,"הכלנית 731, דימונה",דימונה,הכלנית,731,,8603708,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00733-X,"הכלנית 733, דימונה",דימונה,הכלנית,733,,8603709,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00736-X,"הכלנית 736, דימונה",דימונה,הכלנית,736,,8603711,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00737-X,"הכלנית 737, דימונה",דימונה,הכלנית,737,,8603712,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00739-X,"הכלנית 739, דימונה",דימונה,הכלנית,739,,8603714,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00741-X,"הכלנית 741, דימונה",דימונה,הכלנית,741,,8603716,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00742-X,"הכלנית 742, דימונה",דימונה,הכלנית,742,,8603717,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00743-X,"הכלנית 743, דימונה",דימונה,הכלנית,743,,8603718,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00746-X,"הכלנית 746, דימונה",דימונה,הכלנית,746,,8603721,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00754-X,"הכלנית 754, דימונה",דימונה,הכלנית,754,,8603723,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00755-X,"הכלנית 755, דימונה",דימונה,הכלנית,755,,8603724,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00756-X,"הכלנית 756, דימונה",דימונה,הכלנית,756,,8603725,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00758-X,"הכלנית 758, דימונה",דימונה,הכלנית,758,,8603727,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00759-X,"הכלנית 759, דימונה",דימונה,הכלנית,759,,8603728,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00760-X,"הכלנית 760, דימונה",דימונה,הכלנית,760,,8603729,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00761-X,"הכלנית 761, דימונה",דימונה,הכלנית,761,,8603730,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00762-X,"הכלנית 762, דימונה",דימונה,הכלנית,762,,8603731,street,202933.93,552334.38,693816.33,3438254.83
001027-077597-00000-X,"נוה מדבר, דימונה",דימונה,נוה מדבר,,,8601300,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00033-X,"נוה מדבר 33, דימונה",דימונה,נוה מדבר,33,,8601301,exact,202658.77,552158.39,693544.71,3438073.41
001027-077597-00058-X,"נוה מדבר 58, דימונה",דימונה,נוה מדבר,58,,8601382,exact,202572.78,552204.33,693457.82,3438117.63
001027-077597-00102-X,"נוה מדבר 102, דימונה",דימונה,נוה מדבר,102,,8601302,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00104-X,"נוה מדבר 104, דימונה",דימונה,נוה מדבר,104,,8601303,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00105-X,"נוה מדבר 105, דימונה",דימונה,נוה מדבר,105,,8601341,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00108-X,"נוה מדבר 108, דימונה",דימונה,נוה מדבר,108,,8601305,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00112-X,"נוה מדבר 112, דימונה",דימונה,נוה מדבר,112,,8601307,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00113-X,"נוה מדבר 113, דימונה",דימונה,נוה מדבר,113,,8601345,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00117-X,"נוה מדבר 117, דימונה",דימונה,נוה מדבר,117,,8601347,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00119-X,"נוה מדבר 119, דימונה",דימונה,נוה מדבר,119,,8601348,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00120-X,"נוה מדבר 120, דימונה",דימונה,נוה מדבר,120,,8601311,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00121-X,"נוה מדבר 121, דימונה",דימונה,נוה מדבר,121,,8601349,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00122-X,"נוה מדבר 122, דימונה",דימונה,נוה מדבר,122,,8601312,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00123-X,"נוה מדבר 123, דימונה",דימונה,נוה מדבר,123,,8601350,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00124-X,"נוה מדבר 124, דימונה",דימונה,נוה מדבר,124,,8601313,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00126-X,"נוה מדבר 126, דימונה",דימונה,נוה מדבר,126,,8601314,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00127-X,"נוה מדבר 127, דימונה",דימונה,נוה מדבר,127,,8601352,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00130-X,"נוה מדבר 130, דימונה",דימונה,נוה מדבר,130,,8601316,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00131-X,"נוה מדבר 131, דימונה",דימונה,נוה מדבר,131,,8601354,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00132-X,"נוה מדבר 132, דימונה",דימונה,נוה מדבר,132,,8601317,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00133-X,"נוה מדבר 133, דימונה",דימונה,נוה מדבר,133,,8601355,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00134-X,"נוה מדבר 134, דימונה",דימונה,נוה מדבר,134,,8601318,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00135-X,"נוה מדבר 135, דימונה",דימונה,נוה מדבר,135,,8601369,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00137-X,"נוה מדבר 137, דימונה",דימונה,נוה מדבר,137,,8601370,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00141-X,"נוה מדבר 141, דימונה",דימונה,נוה מדבר,141,,8601372,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00145-X,"נוה מדבר 145, דימונה",דימונה,נוה מדבר,145,,8601374,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00147-X,"נוה מדבר 147, דימונה",דימונה,נוה מדבר,147,,8601375,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00149-X,"נוה מדבר 149, דימונה",דימונה,נוה מדבר,149,,8601376,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00151-X,"נוה מדבר 151, דימונה",דימונה,נוה מדבר,151,,8601377,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00157-X,"נוה מדבר 157, דימונה",דימונה,נוה מדבר,157,,8601380,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00159-X,"נוה מדבר 159, דימונה",דימונה,נוה מדבר,159,,8601356,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00160-X,"נוה מדבר 160, דימונה",דימונה,נוה מדבר,160,,8601319,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00161-X,"נוה מדבר 161, דימונה",דימונה,נוה מדבר,161,,8601357,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00162-X,"נוה מדבר 162, דימונה",דימונה,נוה מדבר,162,,8601320,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00163-X,"נוה מדבר 163, דימונה",דימונה,נוה מדבר,163,,8601358,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00166-X,"נוה מדבר 166, דימונה",דימונה,נוה מדבר,166,,8601322,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00167-X,"נוה מדבר 167, דימונה",דימונה,נוה מדבר,167,,8601360,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00169-X,"נוה מדבר 169, דימונה",דימונה,נוה מדבר,169,,8601361,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00171-X,"נוה מדבר 171, דימונה",דימונה,נוה מדבר,171,,8601362,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00172-X,"נוה מדבר 172, דימונה",דימונה,נוה מדבר,172,,8601325,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00173-X,"נוה מדבר 173, דימונה",דימונה,נוה מדבר,173,,8601363,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00174-X,"נוה מדבר 174, דימונה",דימונה,נוה מדבר,174,,8601326,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00176-X,"נוה מדבר 176, דימונה",דימונה,נוה מדבר,176,,8601327,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00177-X,"נוה מדבר 177, דימונה",דימונה,נוה מדבר,177,,8601365,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00178-X,"נוה מדבר 178, דימונה",דימונה,נוה מדבר,178,,8601328,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00181-X,"נוה מדבר 181, דימונה",דימונה,נוה מדבר,181,,8601367,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00182-X,"נוה מדבר 182, דימונה",דימונה,נוה מדבר,182,,8601330,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00183-X,"נוה מדבר 183, דימונה",דימונה,נוה מדבר,183,,8601368,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00185-X,"נוה מדבר 185, דימונה",דימונה,נוה מדבר,185,,8601381,street,202685.35,552167.71,693571.10,3438083.25
001027-077659-00000-X,"בבא סאלי, דימונה",דימונה,בבא סאלי,,,8601700,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00001-X,"בבא סאלי 1, דימונה",דימונה,בבא סאלי,1,,8601001,exact,202483.96,552131.08,693370.46,3438042.63
001027-077659-00002-X,"בבא סאלי 2, דימונה",דימונה,בבא סאלי,2,,8601002,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00003-X,"בבא סאלי 3, דימונה",דימונה,בבא סאלי,3,,8601003,exact,202492.35,552132.70,693378.82,3438044.42
001027-077659-00005-X,"בבא סאלי 5, דימונה",דימונה,בבא סאלי,5,,8601005,exact,202502.13,552119.72,693388.86,3438031.63
001027-077659-00006-X,"בבא סאלי 6, דימונה",דימונה,בבא סאלי,6,,8601006,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00007-X,"בבא סאלי 7, דימונה",דימונה,בבא סאלי,7,,8601007,exact,202512.68,552117.20,693399.45,3438029.32
001027-077659-00008-X,"בבא סאלי 8, דימונה",דימונה,בבא סאלי,8,,8601008,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00009-X,"בבא סאלי 9, דימונה",דימונה,בבא סאלי,9,,8601009,exact,202536.63,552101.78,693423.71,3438014.37
001027-077659-00011-X,"בבא סאלי 11, דימונה",דימונה,בבא סאלי,11,,8601011,exact,202546.68,552101.09,693433.78,3438013.89
001027-077659-00012-X,"בבא סאלי 12, דימונה",דימונה,בבא סאלי,12,,8601012,exact,202596.58,552009.73,693485.48,3437923.53
001027-077659-00013-X,"בבא סאלי 13, דימונה",דימונה,בבא סאלי,13,,8601013,exact,202558.05,552088.39,693445.39,3438001.42
001027-077659-00014-X,"בבא סאלי 14, דימונה",דימונה,בבא סאלי,14,,8601014,exact,202619.28,552016.40,693508.04,3437930.65
001027-077659-00016-X,"בבא סאלי 16, דימונה",דימונה,בבא סאלי,16,,8601016,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00017-X,"בבא סאלי 17, דימונה",דימונה,בבא סאלי,17,,8601017,exact,202580.03,552080.83,693467.52,3437994.29
001027-077659-00018-X,"בבא סאלי 18, דימונה",דימונה,בבא סאלי,18,,8601018,exact,202635.34,552017.75,693524.07,3437932.33
001027-077659-00019-X,"בבא סאלי 19, דימונה",דימונה,בבא סאלי,19,,8601019,exact,202593.89,552080.89,693481.38,3437994.63
001027-077659-00020-X,"בבא סאלי 20, דימונה",דימונה,בבא סאלי,20,,8601020,exact,202644.45,552019.41,693533.15,3437934.16
001027-077659-00021-X,"בבא סאלי 21, דימונה",דימונה,בבא סאלי,21,,8601021,exact,202607.41,552066.47,693495.18,3437980.48
001027-077659-00022-X,"בבא סאלי 22, דימונה",דימונה,בבא סאלי,22,,8601022,exact,202658.99,552021.48,693547.64,3437936.52
001027-077659-00023-X,"בבא סאלי 23, דימונה",דימונה,בבא סאלי,23,,8601023,exact,202642.11,552090.99,693529.38,3438005.68
001027-077659-00024-X,"בבא סאלי 24, דימונה",דימונה,בבא סאלי,24,,8601024,exact,202666.47,552023.88,693555.08,3437939.07
001027-077659-00025-X,"בבא סאלי 25, דימונה",דימונה,בבא סאלי,25,,8601025,exact,202650.87,552084.22,693538.29,3437999.09
001027-077659-00026-X,"בבא סאלי 26, דימונה",דימונה,בבא סאלי,26,,8601026,exact,202684.18,552024.78,693572.76,3437940.32
001027-077659-00027-X,"בבא סאלי 27, דימונה",דימונה,בבא סאלי,27,,8601027,exact,202664.90,552083.01,693552.33,3437998.16
001027-077659-00028-X,"בבא סאלי 28, דימונה",דימונה,בבא סאלי,28,,8601028,exact,202695.17,552029.68,693583.66,3437945.44
001027-077659-00029-X,"בבא סאלי 29, דימונה",דימונה,בבא סאלי,29,,8601029,exact,202675.94,552084.54,693563.34,3437999.90
001027-077659-00030-X,"בבא סאלי 30, דימונה",דימונה,בבא סאלי,30,,8601030,exact,202715.85,552028.59,693604.35,3437944.75
001027-077659-00031-X,"בבא סאלי 31, דימונה",דימונה,בבא סאלי,31,,8601031,exact,202696.85,552077.11,693584.39,3437992.89
001027-077659-00032-X,"בבא סאלי 32, דימונה",דימונה,בבא סאלי,32,,8601032,exact,202718.97,552025.53,693607.53,3437941.76
001027-077659-00033-X,"בבא סאלי 33, דימונה",דימונה,בבא סאלי,33,,8601033,exact,202701.30,552080.26,693588.78,3437996.13
001027-077659-00034-X,"בבא סאלי 34, דימונה",דימונה,בבא סאלי,34,,8601034,exact,202734.25,552025.83,693622.81,3437942.36
001027-077659-00035-X,"בבא סאלי 35, דימונה",דימונה,בבא סאלי,35,,8601035,exact,202711.95,552069.38,693599.65,3437985.47
001027-077659-00037-X,"בבא סאלי 37, דימונה",דימונה,בבא סאלי,37,,8601037,exact,202721.79,552060.11,693609.67,3437976.40
